Candidate_1,Candidate_2,Candidate_3,Candidate_4,Candidate_5,Candidate_6,Candidate_7,Candidate_8,Candidate_9,Candidate_10
0.39409146002206863,0.47306853822728806,0.5239140730773265,0.06694823917414867,0.10998684189327086,0.8233072470930789,0.6324216494803108,0.6114309629332603,0.6575383962832639,0.1339082563503397
0.36684264585775583,0.4420688052422084,0.5724018740945463,0.09239439324747863,0.09029136594388947,0.8733761744208925,0.6756831712463452,0.5345132866142257,0.7517033354898188,0.08693579406452692
0.3497189985253589,0.5116782058079051,0.501228842213708,0.06547447213049386,0.07111187114489774,0.9044309121000274,0.664924676048239,0.5910232232224636,0.6671315821194486,0.15672584518264537
0.35810578670698895,0.44716535768342497,0.5709156306865946,0.013403582156767357,0.025552103243654825,0.8770165100819755,0.6721360149568352,0.6049189576563623,0.7448413076815575,0.15176394265160337
0.31262879700579244,0.47530273042851207,0.558672308824089,0.10156128828092309,0.10003098257527544,0.83706291418564,0.6687544793786773,0.596474030702465,0.7536882919590742,0.10476948720473905
0.31520434638733863,0.4589312743926434,0.5449508978258766,0.09592511116751753,0.05141248856264033,0.809730579320392,0.6233441567881681,0.5805508648434797,0.6988394879296111,0.1642773489574772
0.3528675414964995,0.5017054051569927,0.4929454904356531,0.011286961178305386,0.03489216444093528,0.8713637563765633,0.6127723039457253,0.5933404350620854,0.7154482070918682,0.07193432561980756
0.305281265037414,0.5051833102694158,0.575478260876516,0.021706825349807165,0.08088311486284475,0.8309174820533469,0.6723435983319561,0.6014794501147744,0.7534087203382716,0.07390874802734138
0.3051785802820846,0.5292133357599035,0.499932077675822,0.09290302389093011,0.11697373033943302,0.8444351610740147,0.6733033498764092,0.6144513916379503,0.7141446773046285,0.13518443634154836
0.38899964658121367,0.525834765375593,0.5222329218264564,0.01381815155781235,0.07171593136304197,0.8571568507047984,0.624957355606171,0.5623577416285153,0.6630724284728681,0.08721568170673484
0.38639278509202457,0.5056914986844222,0.5731599497692026,0.0950822048974898,0.06640225163809921,0.8328876313157861,0.6090775105349766,0.5467377325950409,0.6864370357855916,0.09318207420179658
0.3439295280935029,0.48649396780182824,0.5417052653522026,0.03143284050030766,0.04337230164583676,0.896782061412392,0.6386379044717183,0.5592462177275714,0.7012234735885545,0.12053938098664475
0.37633724311194394,0.44576681943551283,0.498832608598806,0.09665600798512917,0.025585323578189937,0.8979581821460142,0.667573225208772,0.5897357315013301,0.7203616029542236,0.07790212321586212
0.34718426053066115,0.4344052281655037,0.5078586795040076,0.09334442983319985,0.07179073462558037,0.898639559027108,0.6435467876475701,0.5347941021131437,0.7103401107661067,0.09124218936840217
0.31436029119356146,0.4483479440032779,0.5079021431805651,0.08943178219914591,0.03433278407265074,0.8430696710986422,0.5984822661333674,0.5989066338269663,0.7235858450641397,0.14298903049837378
0.39164410316679316,0.45170055445779855,0.521338499253479,0.04968797426754224,0.029849452833570034,0.8754556531800843,0.652144399963428,0.6209400367674923,0.7410418636168742,0.12297975374821325
0.32354605238844536,0.510550770946489,0.5853597889831128,0.08419948524961413,0.0759313174472707,0.8325150256533015,0.6867470427684633,0.5764715760071615,0.685191184363929,0.10803673558658233
0.32367478246668085,0.4990663414714138,0.5520771759367186,0.08512689111327908,0.048361323155365885,0.9074680938328687,0.6159022445653367,0.6132556160647726,0.7313467610752539,0.09634907736567326
0.3353451524640318,0.43835248588417247,0.500964513639971,0.0689222582906299,0.07036295124563445,0.8198668087532581,0.6763031229549327,0.6088186184620441,0.6749981496671108,0.13926108426574285
0.31451010505618227,0.489858702476166,0.5524810426353219,0.023112071376737316,0.02772011828014296,0.8898411109966972,0.6465066992567895,0.5650694800623361,0.687792414071259,0.09103742418033528
0.31114379686304283,0.4381169927013629,0.5649413670273986,0.024760974837806767,0.09864879735892154,0.8780554150740572,0.68591412557856,0.5279527244903677,0.7567429793523289,0.13131949085678066
0.3203053907777951,0.49420984944171403,0.5032090404855593,0.101004315254706,0.11936866045029129,0.896051317506656,0.5964770079643708,0.5942487490121462,0.6717062133978855,0.10360610064822261
0.3669551833164079,0.4594632359882831,0.5615876954458991,0.022674480279768636,0.03416813983315424,0.8253357601656439,0.6690881358754346,0.5547058641475711,0.7517664509150807,0.1045338305030464
0.3943881444041032,0.45205806202728605,0.49809570960439314,0.03373293745020794,0.07310908786449626,0.8983363028539746,0.633826174126456,0.575534652585511,0.6679700911012413,0.15726954464762072
0.2976835913418374,0.44594839164640077,0.5089589622085693,0.08623690136597818,0.05574454816159104,0.8483873031942925,0.6868240484844678,0.6055543150998992,0.7258523402286671,0.1618720241999178
0.3723320238013341,0.49465616434815435,0.5774726739664398,0.08843950236309192,0.07734541641424245,0.8709895014919901,0.6350124633316886,0.6072676269093675,0.6820294708676189,0.0773147172383996
0.3564795826726145,0.49576629533130834,0.5436957266626258,0.048178311512937486,0.025767772656441514,0.8596967491065065,0.644775682220122,0.5523412897436139,0.7552165891682128,0.11636076385527241
0.32707382854294786,0.4608132637508391,0.5304403935389593,0.027749905363713852,0.07426949462095167,0.9005500907335814,0.6506472840227954,0.5930818680799315,0.7430640372732278,0.0747486653040712
0.3463410053684917,0.49728767809206476,0.5269995295708503,0.0743093354187506,0.07639952178783019,0.8423698302065743,0.6407008096841891,0.5469740878358497,0.7573331200984392,0.08880947492856005
0.3884036764417471,0.4834602982314172,0.5233354382076536,0.013002676093174945,0.08047496726845285,0.8530766881076813,0.5930924083853713,0.5993879604020841,0.7286223605333864,0.11220857134521628
0.3104540335380333,0.4830827453402185,0.5428254642337692,0.029835191645224263,0.10834799545666537,0.8569081371370757,0.6324307231922989,0.5387695978886606,0.70117087636706,0.10795390717372538
0.33814925698741516,0.4532103065152591,0.5507654482135274,0.039106930722795155,0.036523645382090575,0.8646656812111654,0.6279043775134836,0.6063393823068329,0.7210012788815067,0.09525117703793291
0.3920256820973256,0.48639561355828986,0.5316449034980276,0.09689999025998311,0.12458355518687875,0.8787066222958353,0.6717751804278647,0.5407739988919872,0.6733679758275555,0.10162230261490646
0.3756278069271213,0.468700075222067,0.5078566622158317,0.08783778737684722,0.03950582621356585,0.8541533930493626,0.6489689891161897,0.5935980516587609,0.7140136794956777,0.16291763358676475
0.3423363118597507,0.4948749246008744,0.5170542369154372,0.09106902967745388,0.0987631066462749,0.8419575809698991,0.6331549677642647,0.5747016653341444,0.670279661306589,0.1286255006037367
0.36365379827688216,0.4583585299897786,0.5454464171265135,0.036539749273462575,0.09016277416758807,0.8645929173776217,0.687761146101298,0.5461234532978925,0.7251521640866674,0.14810861828746813
0.38984809528861064,0.5116157718341173,0.5189299360654527,0.05408707460051465,0.031053639967123337,0.8371094471268307,0.6429563874655518,0.5941116551993578,0.725617129283006,0.1446551740212737
0.3071961823180135,0.5004319469212571,0.5707399453754887,0.07077083158419595,0.08743868869551205,0.8398871639413069,0.641565118039565,0.5956710994019874,0.7080624569159908,0.12222251227222997
0.30771654825557876,0.5169102851475558,0.5784293471351785,0.09146262787047736,0.042591043695493644,0.8271340528797524,0.6521510209379544,0.6129880563588945,0.722625368435439,0.1239375644444829
0.31909794083350357,0.4511667628376147,0.5234139009180272,0.09974852773793945,0.07933757467969312,0.8689064836650066,0.6421071916313218,0.5570798441031194,0.7147194149945724,0.07868401531479237
0.3375672453259552,0.49083107656655256,0.5638536868638389,0.0895074218329475,0.061529148042200055,0.9069187241167089,0.6427024460724794,0.5657870016375928,0.7101741851381764,0.11540502381314238
0.29748763054599164,0.4600227506451532,0.5530187396187175,0.03783335872329407,0.02671509448679056,0.8791313424800952,0.6304845893039774,0.5736826206953938,0.7481817100935247,0.06853733903895529
0.32091140715419636,0.52455536655197,0.5494907229410997,0.03038794807800645,0.09053185860002677,0.8349806215190821,0.66896204282956,0.5304705233390368,0.7313515121125247,0.12101681425807811
0.3181529817362961,0.5129286343610044,0.5795314336691855,0.09587109454753422,0.04473804935719783,0.907577805456085,0.6616148346243615,0.5510078621884985,0.6875875921076233,0.08142746947223026
0.3581327801123836,0.4745714334235479,0.5319495377848392,0.02125516367951966,0.10181515117543648,0.85228102319525,0.6515839339793436,0.5693417558957313,0.7557337149411658,0.07752793555317991
0.29846980360533176,0.4339320373741758,0.5538604909836584,0.05561089669465937,0.029897511169525794,0.8179542411350132,0.6379310284242631,0.5537927996263309,0.7503422117897292,0.1329611289052403
0.3785973413351376,0.510633042931976,0.5554946957723114,0.03540024521459324,0.06145233176808079,0.8113943124588294,0.6817327810994714,0.5615727737028097,0.6647248671428759,0.1158779843073475
0.33006182708946014,0.49703167857000996,0.5756394248860199,0.025699353979479662,0.041609630564501864,0.8698764341562282,0.6278291941916769,0.5915860400234858,0.721108588160317,0.08371783286545349
0.3619548467853636,0.5247386668162155,0.5012210125653498,0.009075409327951953,0.08720532483635526,0.883701297276752,0.6130102752155796,0.5817162949191821,0.7455404717791619,0.10710983693021789
0.35714981663545825,0.5245257651426014,0.5171347857684522,0.05239617547910719,0.049749217307385914,0.8213135874302584,0.6772791081562528,0.5865020381883366,0.6766533038907923,0.0774425924351093
0.33002858974031307,0.4709123140965538,0.5738142420665457,0.0443603044503048,0.047076757014501966,0.9068477833389248,0.6887584102505779,0.5777856697008057,0.7414901905875972,0.10731075569241183
0.3036470264399321,0.4733479165563979,0.5652899907648055,0.05419238686428815,0.09633842062500624,0.8142720798802398,0.66517263302159,0.5849155229874745,0.7490843174775906,0.08098501341787684
0.387552502437112,0.4689191368038955,0.5286645089319136,0.09900724312609402,0.11616556221767001,0.9080600526548166,0.6741433029955517,0.5703783117686992,0.7164829349313971,0.15560303231455047
0.39135165296772334,0.4432901819423158,0.5417988010088833,0.049423749786987145,0.11415873295394631,0.8621884047022635,0.6793593216243633,0.5734536470906508,0.6913650090683884,0.1303338124423902
0.3694139002161033,0.4568550095156998,0.49442208518355524,0.03612647772494593,0.07248484197033077,0.8678575033519588,0.6637834041984605,0.6153362873670747,0.7470957781084056,0.11906567952927902
0.34660732318840853,0.44651228708913376,0.5584745720943819,0.050419909353052114,0.06419086470079213,0.8606854715384947,0.6525237458984845,0.5503291693628463,0.6939404270554675,0.16040671478545293
0.3311410368310691,0.48207604516171343,0.5453548044633991,0.09574631456592583,0.06179628749458484,0.8381448130938602,0.674778786694681,0.5667718077227345,0.7259570039912755,0.13060217387599277
0.35168361508165596,0.4882885306015581,0.5762411870607903,0.029335513255292885,0.0717475909079875,0.8522187371886245,0.6712503302049259,0.5957826926007497,0.7064708845124023,0.08578763878832021
0.3152509322220193,0.4845115906292461,0.5466269085738364,0.021336624766883024,0.07209098297241516,0.8760205906617001,0.6648823315916692,0.5541673743216584,0.6759901098382649,0.13484162994863116
0.3509773747702075,0.4851436190946329,0.5372227821841601,0.096838256648436,0.03878167865573812,0.8814348416254693,0.6702326456551252,0.5574003182452221,0.6626342457324246,0.1595499160151351
0.3332681323776557,0.4532844972668766,0.551635992390318,0.013049484336757799,0.08659205873655443,0.8797974443252773,0.6035699015688085,0.5471034961648411,0.6764556395570901,0.07021153316776718
0.326559146644271,0.5146919852509179,0.5289244918135528,0.055854771537908326,0.06619661672617885,0.8790066541894046,0.5908756329088473,0.5996943657113785,0.7094978815568507,0.13049382213558586
0.3672019061435988,0.4969739630075667,0.5649951527709015,0.05329107556383672,0.06657365017760379,0.8439138370917708,0.6527440743039253,0.5681928700148391,0.6729194923934516,0.11371119750624512
0.3883160912901698,0.44230416292323427,0.5168094185285845,0.01735879012598792,0.09924382527316938,0.8782133977082944,0.642623682286479,0.5387296788787344,0.7514180010546778,0.13016422089921464
0.3697621508748161,0.5097003165075479,0.5196245204635483,0.01919948683669301,0.04286537279155593,0.8344444063806463,0.662773322138383,0.6119306685967684,0.7549827384606157,0.08723087066428638
0.31494587735096824,0.5181750092122839,0.49533252669081645,0.03337499395305326,0.027751751951397285,0.812701429753037,0.6281699398876976,0.554940343571811,0.7489109932943202,0.1624367138491964
0.2964844431816667,0.5140849407600924,0.5856118175969889,0.09842531929067999,0.11478342271897543,0.8098018424426854,0.6422349221878602,0.5490627201287914,0.7102833472369836,0.09794388337880383
0.31849133438180594,0.49015905463858017,0.5741456051914522,0.08256319096411645,0.07418658779699698,0.8703289919599848,0.6007359655063728,0.5466854432310689,0.6877419293044135,0.07614490832245652
0.32426284309017905,0.45557614431767446,0.5421660897429799,0.009351770769782207,0.08681793880107035,0.8393987302591276,0.6310848820081147,0.5568089220220211,0.7566439489592818,0.09255054407959357
0.3193217401839034,0.43869004793589855,0.5204633189954709,0.06939084385042575,0.0315351939974585,0.866893710054649,0.6399991938486851,0.6198201071694216,0.7310394973047132,0.0806534449705788
0.35181578299638705,0.5245005714584002,0.5777156683670892,0.030458425053798394,0.02741469419022896,0.8344148974518499,0.6120361723912934,0.540071441532669,0.7229505230133139,0.14357286035026795
0.31925010924833663,0.4677967077464576,0.5515336646532261,0.014833470306376936,0.055116013575635406,0.8498497781913049,0.6862199766625772,0.5625531429448449,0.690635773922897,0.10825716298911636
0.37415646404674274,0.44581264096853696,0.49584095852892796,0.006557555932696934,0.028233131288632418,0.8243980028657807,0.6626537529011904,0.5424352176001145,0.7239605714427646,0.08071100254979612
0.3789219600385649,0.43878050467047236,0.5340241558195173,0.03898447732563764,0.05668787033810947,0.8684085036472907,0.6807266651008048,0.5644696887600584,0.7175570428483473,0.08701992441755689
0.3128507739217806,0.5028001673706162,0.5816365066472067,0.05265159550027215,0.08377744479109622,0.8313648876431958,0.6331218656147489,0.5978225743578885,0.7362361273207287,0.07704667652310501
0.3439306849431002,0.45476297845697766,0.4967988760747329,0.046795021596654315,0.0921208818328223,0.8795029665828908,0.6206390416963328,0.6030141047818464,0.6937687835896529,0.07198231983306208
0.34479461677673784,0.4554330701939561,0.5032114010208629,0.013142379427071523,0.11247929073561792,0.8945330878400153,0.6363926933322044,0.5395768871673349,0.7023245066023605,0.09429620466788728
0.32563877507682804,0.47947187033343164,0.5280710479395908,0.049621376599376196,0.07505029211565262,0.8387879493241281,0.6707074182469199,0.5620112747744,0.7275448350432401,0.07832105643388552
0.36011841182920656,0.4773628260002283,0.5722831083806232,0.053381965579957245,0.11276450951908791,0.8777407811535944,0.6571482286318686,0.5993284083235491,0.6749721420323932,0.15326852254836
0.32263196467387023,0.4364706006377598,0.570253008645714,0.09025014301926357,0.11770615996560523,0.8472094218027701,0.6404625136907122,0.5856648604205072,0.708785637973192,0.09433189353142164
0.37389526439471005,0.43647699839633497,0.5468695429240521,0.0922739503617043,0.053224465909097365,0.9028221066460794,0.6360785344073709,0.6004676002629028,0.722475059953153,0.14913348382874708
0.32795470178277797,0.49085497563846053,0.5417060685558582,0.06466466911558336,0.036950788054640984,0.8412562441875716,0.5974084845495614,0.5396089091537551,0.6822984814892519,0.14460578163639082
